"AphiaID","phylum","class","order","family","genus","species","remove","records","reads","asvs","max_year","target_gene","source_obis","source_gbif","source_dna","category","redlist_category","vernacular","group","site","kingdom"
217479,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax buroensis",FALSE,2,NA,NA,1977,"",TRUE,TRUE,FALSE,"LC","LC","vagrant moray","fish","ningaloo_coast","Animalia"
217496,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax eurostus",FALSE,10,NA,NA,1993,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
217509,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax favagineus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","laced moray","fish","ningaloo_coast","Animalia"
217495,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax flavimarginatus",FALSE,24,227657,36,2006,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","yellowmargin moray","fish","ningaloo_coast","Animalia"
271836,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax fuscomaculatus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
271842,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax isingteena",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
217502,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax javanicus",FALSE,79,NA,NA,2021,"",TRUE,TRUE,FALSE,"LC","LC","giant moray","fish","ningaloo_coast","Animalia"
217503,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax meleagris",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","turkey moray","fish","ningaloo_coast","Animalia"
217488,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax nudivomer",FALSE,4,NA,NA,2019,"",TRUE,TRUE,FALSE,"LC","LC","yellowmouth moray","fish","ningaloo_coast","Animalia"
217491,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax pictus",FALSE,2,339491,41,1980,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
271873,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax prasinus",FALSE,1,NA,NA,1989,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
271874,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax prionodon",FALSE,1,NA,NA,2019,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
271878,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax pseudothyrsoideus",FALSE,3,523,3,2015,"12S",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
271889,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax thyrsoideus",FALSE,8,NA,NA,2019,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
217508,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax undulatus",FALSE,25,5,1,2021,"COI",TRUE,TRUE,TRUE,"LC","LC","undulated moray","fish","ningaloo_coast","Animalia"
271893,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax woodwardi",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
217506,"Chordata","Teleostei","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax zonipectis",FALSE,2,NA,NA,1975,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
217552,"Chordata","Teleostei","Anguilliformes","Congridae","Heteroconger","Heteroconger hassi",FALSE,156,NA,NA,2019,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
279114,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Ichthyapus","Ichthyapus vulturis",FALSE,1,NA,NA,1987,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
217572,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Leiuranus","Leiuranus semicinctus",FALSE,4,NA,NA,1987,"",TRUE,TRUE,FALSE,"LC","LC","saddled snake-eel","fish","ningaloo_coast","Animalia"
126296,"Chordata","Teleostei","Anguilliformes","Muraenesocidae","Muraenesox","Muraenesox cinereus",FALSE,3,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","daggertooth pike conger","fish","ningaloo_coast","Animalia"
217579,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys colubrinus",FALSE,1,NA,NA,1987,"",TRUE,TRUE,FALSE,"LC","LC","harlequin snake-eel","fish","ningaloo_coast","Animalia"
217578,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys maculosus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","tiger snake-eel","fish","ningaloo_coast","Animalia"
275494,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrophis","Myrophis microchir",FALSE,NA,383,3,NA,"12S;16S",FALSE,FALSE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
271937,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus altipennis",FALSE,1,NA,NA,1987,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
271946,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus cephalozona",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
271981,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Ophichthus","Ophichthus rutidoderma",FALSE,4,NA,NA,NA,"",TRUE,FALSE,FALSE,"DD","DD","","fish","ningaloo_coast","Animalia"
217593,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Pisodonophis","Pisodonophis boro",FALSE,NA,1377,4,NA,"12S;16S",FALSE,FALSE,TRUE,"LC","LC","rice-paddy eel","fish","ningaloo_coast","Animalia"
217594,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Pisodonophis","Pisodonophis cancrivorus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","longfin snake-eel","fish","ningaloo_coast","Animalia"
282715,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Scolecenchelys","Scolecenchelys gymnota",FALSE,1,NA,NA,1957,"",TRUE,FALSE,FALSE,"","","","fish","ningaloo_coast","Animalia"
282717,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Scolecenchelys","Scolecenchelys laticaudata",FALSE,6,NA,NA,1985,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
282718,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Scolecenchelys","Scolecenchelys macroptera",FALSE,20,NA,NA,1963,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
212042,"Chordata","Teleostei","Anguilliformes","Muraenidae","Uropterygius","Uropterygius concolor",FALSE,4,NA,NA,2019,"",TRUE,TRUE,FALSE,"LC","LC","unicolor snake moray","fish","ningaloo_coast","Animalia"
278947,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Yirrkala","Yirrkala chaselingi",FALSE,2,NA,NA,NA,"",TRUE,FALSE,FALSE,"DD","DD","","fish","ningaloo_coast","Animalia"
272034,"Chordata","Teleostei","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus endrachtensis",FALSE,3,NA,NA,2010,"",TRUE,FALSE,FALSE,"","","","fish","ningaloo_coast","Animalia"
126331,"Chordata","Teleostei","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus lacunosus",FALSE,2,3207618,159,NA,"12S;16S",TRUE,FALSE,TRUE,"LC","LC","robust silverside","fish","ningaloo_coast","Animalia"
272039,"Chordata","Teleostei","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus vaigiensis",FALSE,15,1028,2,2010,"COI",TRUE,TRUE,TRUE,"","","","fish","ningaloo_coast","Animalia"
280415,"Chordata","Teleostei","Atheriniformes","Atherinidae","Craterocephalus","Craterocephalus capreoli",FALSE,5,NA,NA,2010,"",TRUE,TRUE,FALSE,"","","","fish","ningaloo_coast","Animalia"
280418,"Chordata","Teleostei","Atheriniformes","Atherinidae","Craterocephalus","Craterocephalus mugiloides",FALSE,6,3025,1,1987,"COI",TRUE,TRUE,TRUE,"","","","fish","ningaloo_coast","Animalia"
280420,"Chordata","Teleostei","Atheriniformes","Atherinidae","Craterocephalus","Craterocephalus pauciradiatus",FALSE,7,NA,NA,1995,"",TRUE,TRUE,FALSE,"","","","fish","ningaloo_coast","Animalia"
217884,"Chordata","Teleostei","Atheriniformes","Atherinidae","Hypoatherina","Hypoatherina barnesi",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"","","Barnes' silverside","fish","ningaloo_coast","Animalia"
217883,"Chordata","Teleostei","Atheriniformes","Atherinidae","Hypoatherina","Hypoatherina temminckii",FALSE,3,9000,6,1995,"12S;16S",TRUE,TRUE,TRUE,"","","Samoan silverside","fish","ningaloo_coast","Animalia"
318742,"Chordata","Teleostei","Aulopiformes","Aulopidae","Latropiscis","Latropiscis purpurissatus",FALSE,1,NA,NA,NA,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
712461,"Chordata","Teleostei","Aulopiformes","Paraulopidae","Paraulopus","Paraulopus longianalis",FALSE,5,NA,NA,2005,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
272108,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida argentea",FALSE,2,NA,NA,1991,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
217662,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida gracilis",FALSE,7,NA,NA,1996,"",TRUE,TRUE,FALSE,"LC","LC","slender lizardfish","fish","ningaloo_coast","Animalia"
217664,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida nebulosa",FALSE,4,3720,16,1980,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","clouded lizardfish","fish","ningaloo_coast","Animalia"
126371,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida undosquamis",FALSE,86,NA,NA,2019,"",TRUE,TRUE,FALSE,"LC","LC","brushtooth lizardfish","fish","ningaloo_coast","Animalia"
217674,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus binotatus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","twospot lizardfish","fish","ningaloo_coast","Animalia"
217667,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus dermatogenys",FALSE,2,28528,14,2007,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
217668,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus hoshinonis",FALSE,3,NA,NA,1958,"",TRUE,FALSE,FALSE,"LC","LC","blackear lizardfish","fish","ningaloo_coast","Animalia"
217673,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus jaculum",FALSE,1,278,3,NA,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","lighthouse lizardfish","fish","ningaloo_coast","Animalia"
272138,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus sageneus",FALSE,3,NA,NA,1991,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
217670,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus variegatus",FALSE,19,12947,12,2007,"12S",TRUE,TRUE,TRUE,"LC","LC","common lizardfish","fish","ningaloo_coast","Animalia"
158884,"Chordata","Teleostei","Aulopiformes","Synodontidae","Trachinocephalus","Trachinocephalus myops",FALSE,8,NA,NA,2014,"",TRUE,TRUE,FALSE,"LC","LC","snakefish","fish","ningaloo_coast","Animalia"
279879,"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Batrachomoeus","Batrachomoeus dahli",FALSE,1,NA,NA,1995,"",TRUE,FALSE,FALSE,"","","","fish","ningaloo_coast","Animalia"
279881,"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Batrachomoeus","Batrachomoeus occidentalis",FALSE,6,NA,NA,1979,"",TRUE,TRUE,FALSE,"","","","fish","ningaloo_coast","Animalia"
279883,"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Batrachomoeus","Batrachomoeus trispinosus",FALSE,3,NA,NA,1972,"",TRUE,FALSE,FALSE,"","","","fish","ningaloo_coast","Animalia"
280985,"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halophryne","Halophryne diemensis",FALSE,28,NA,NA,1995,"",TRUE,TRUE,FALSE,"","","","fish","ningaloo_coast","Animalia"
280987,"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Halophryne","Halophryne ocellatus",FALSE,11,NA,NA,1979,"",TRUE,TRUE,FALSE,"","","","fish","ningaloo_coast","Animalia"
159246,"Chordata","Teleostei","Beloniformes","Belonidae","Ablennes","Ablennes hians",FALSE,2,467,1,1987,"16S",TRUE,FALSE,TRUE,"LC","LC","flat needlefish","fish","ningaloo_coast","Animalia"
293547,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Arrhamphus","Arrhamphus sclerolepis",FALSE,5,NA,NA,2010,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
126389,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus far",FALSE,1,2894,3,1977,"12S;16S",TRUE,TRUE,TRUE,"","","spotted halfbeak","fish","ningaloo_coast","Animalia"
272177,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus robustus",FALSE,1,5,1,2010,"COI",TRUE,FALSE,TRUE,"","","","fish","ningaloo_coast","Animalia"
213170,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus affinis",FALSE,5,32077,10,2003,"12S;COI",TRUE,TRUE,TRUE,"","","tropical halfbeak","fish","ningaloo_coast","Animalia"
213175,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus dussumieri",FALSE,NA,197,3,NA,"16S",FALSE,FALSE,TRUE,"","","Dussumier's halfbeak","fish","ningaloo_coast","Animalia"
272186,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus melanochir",FALSE,2,NA,NA,NA,"",TRUE,FALSE,FALSE,"","","","fish","ningaloo_coast","Animalia"
272192,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus quoyi",FALSE,1,27203,11,1996,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
217872,"Chordata","Teleostei","Beloniformes","Exocoetidae","Parexocoetus","Parexocoetus brachypterus",FALSE,1,NA,NA,1995,"",TRUE,TRUE,FALSE,"","","sailfin flyingfish","fish","ningaloo_coast","Animalia"
126377,"Chordata","Teleostei","Beloniformes","Belonidae","Platybelone","Platybelone argalus",FALSE,NA,11,1,NA,"COI",FALSE,FALSE,TRUE,"LC","LC","keeltail needlefish","fish","ningaloo_coast","Animalia"
275981,"Chordata","Teleostei","Beloniformes","Belonidae","Strongylura","Strongylura incisa",FALSE,NA,2710,7,NA,"12S;16S",FALSE,FALSE,TRUE,"","","","fish","ningaloo_coast","Animalia"
217876,"Chordata","Teleostei","Beloniformes","Belonidae","Strongylura","Strongylura leiura",FALSE,NA,239,1,NA,"16S",FALSE,FALSE,TRUE,"","","banded needlefish","fish","ningaloo_coast","Animalia"
275986,"Chordata","Teleostei","Beloniformes","Belonidae","Strongylura","Strongylura strongylura",FALSE,3,NA,NA,2010,"",TRUE,FALSE,FALSE,"","","","fish","ningaloo_coast","Animalia"
126378,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus acus",FALSE,NA,685,1,NA,"16S",FALSE,FALSE,TRUE,"LC","LC","agujon needlefish","fish","ningaloo_coast","Animalia"
159259,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus crocodilus",FALSE,9,53842,31,2006,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","houndfish","fish","ningaloo_coast","Animalia"
272146,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus gavialoides",FALSE,4,54,1,2015,"COI",TRUE,TRUE,TRUE,"","","","fish","ningaloo_coast","Animalia"
276892,"Chordata","Teleostei","Beryciformes","Berycidae","Centroberyx","Centroberyx australis",FALSE,1,NA,NA,1977,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219243,"Chordata","Teleostei","Blenniiformes","Blenniidae","Aspidontus","Aspidontus dussumieri",FALSE,13,NA,NA,2006,"",TRUE,TRUE,FALSE,"LC","LC","lance blenny","fish","ningaloo_coast","Animalia"
219242,"Chordata","Teleostei","Blenniiformes","Blenniidae","Aspidontus","Aspidontus taeniatus",FALSE,3,NA,NA,2006,"",TRUE,TRUE,FALSE,"LC","LC","mimic blenny","fish","ningaloo_coast","Animalia"
293549,"Chordata","Teleostei","Blenniiformes","Blenniidae","Atrosalarias","Atrosalarias fuscus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
712834,"Chordata","Teleostei","Blenniiformes","Blenniidae","Atrosalarias","Atrosalarias holomelas",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219248,"Chordata","Teleostei","Blenniiformes","Blenniidae","Blenniella","Blenniella chrysospilos",FALSE,3,146,2,1975,"16S;COI",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
219266,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes castaneus",FALSE,NA,22,2,NA,"COI",FALSE,FALSE,TRUE,"LC","LC","chestnut blenny","fish","ningaloo_coast","Animalia"
219257,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes filamentosus",FALSE,7,11,1,1993,"COI",TRUE,TRUE,TRUE,"LC","LC","filamentous blenny","fish","ningaloo_coast","Animalia"
276719,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes hutchinsi",FALSE,8,NA,NA,1996,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
280437,"Chordata","Teleostei","Blenniiformes","Blenniidae","Crossosalarias","Crossosalarias macrospilus",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
277652,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius bicolor",FALSE,19,NA,NA,2014,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219272,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius lineatus",FALSE,3,NA,NA,1975,"",TRUE,FALSE,FALSE,"LC","LC","linear blenny","fish","ningaloo_coast","Animalia"
277662,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius lividanalis",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219271,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius midas",FALSE,1,NA,NA,2014,"",TRUE,TRUE,FALSE,"LC","LC","midas blenny","fish","ningaloo_coast","Animalia"
277670,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius oculatus",FALSE,12,NA,NA,1993,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
277692,"Chordata","Teleostei","Blenniiformes","Blenniidae","Ecsenius","Ecsenius yaeyamaensis",FALSE,15,NA,NA,1993,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
276885,"Chordata","Teleostei","Blenniiformes","Blenniidae","Enchelyurus","Enchelyurus kraussii",FALSE,1,NA,NA,1993,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
277310,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius gracilis",FALSE,5,NA,NA,1972,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
277317,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius larsonae",FALSE,5,NA,NA,1995,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
277331,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius philippinus",FALSE,17,442377,29,1985,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
219180,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneapterygius","Enneapterygius tutuilae",FALSE,8,NA,NA,1993,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
277246,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus decussatus",FALSE,2,NA,NA,1977,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219282,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus striatus",FALSE,27,210774,59,1987,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","reef margin blenny","fish","ningaloo_coast","Animalia"
219285,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus thalassinus",FALSE,2,876,6,1993,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
219286,"Chordata","Teleostei","Blenniiformes","Blenniidae","Exallias","Exallias brevis",FALSE,2,NA,NA,1977,"",TRUE,TRUE,FALSE,"LC","LC","shortbodied blenny","fish","ningaloo_coast","Animalia"
219287,"Chordata","Teleostei","Blenniiformes","Blenniidae","Glyptoparus","Glyptoparus delicatulus",FALSE,1,707,4,1993,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","delicate blenny","fish","ningaloo_coast","Animalia"
279231,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Helcogramma","Helcogramma decurrens",FALSE,7,NA,NA,1983,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
313206,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Helcogramma","Helcogramma striata",FALSE,11,NA,NA,1980,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219294,"Chordata","Teleostei","Blenniiformes","Blenniidae","Istiblennius","Istiblennius edentulus",FALSE,32,1389862,90,1987,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","rockskipper","fish","ningaloo_coast","Animalia"
219296,"Chordata","Teleostei","Blenniiformes","Blenniidae","Istiblennius","Istiblennius lineatus",FALSE,37,18964,24,1980,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
278381,"Chordata","Teleostei","Blenniiformes","Blenniidae","Istiblennius","Istiblennius meleagris",FALSE,31,NA,NA,1995,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219305,"Chordata","Teleostei","Blenniiformes","Blenniidae","Laiphognathus","Laiphognathus multimaculatus",FALSE,2,NA,NA,1983,"",TRUE,FALSE,FALSE,"LC","LC","spotty blenny","fish","ningaloo_coast","Animalia"
279307,"Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus ditrema",FALSE,1,NA,NA,2007,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
279310,"Chordata","Teleostei","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus grammistes",FALSE,12,NA,NA,2014,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219185,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Norfolkia","Norfolkia brachylepis",FALSE,8,NA,NA,1983,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
276729,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Norfolkia","Norfolkia thomasi",FALSE,NA,NA,NA,NA,"",FALSE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
278016,"Chordata","Teleostei","Blenniiformes","Blenniidae","Omobranchus","Omobranchus germaini",FALSE,7,NA,NA,1995,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219320,"Chordata","Teleostei","Blenniiformes","Blenniidae","Omobranchus","Omobranchus punctatus",FALSE,2,NA,NA,1963,"",TRUE,FALSE,FALSE,"LC","LC","muzzled blenny","fish","ningaloo_coast","Animalia"
278022,"Chordata","Teleostei","Blenniiformes","Blenniidae","Omobranchus","Omobranchus rotundiceps",FALSE,7,NA,NA,1995,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
302173,"Chordata","Teleostei","Blenniiformes","Blenniidae","Parablennius","Parablennius postoculomaculatus",FALSE,10,NA,NA,1995,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
219331,"Chordata","Teleostei","Blenniiformes","Blenniidae","Petroscirtes","Petroscirtes breviceps",FALSE,7,29889,12,1996,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","","fish","ningaloo_coast","Animalia"
219329,"Chordata","Teleostei","Blenniiformes","Blenniidae","Petroscirtes","Petroscirtes mitratus",FALSE,21,7664,18,1985,"12S;16S",TRUE,TRUE,TRUE,"LC","LC","floral blenny","fish","ningaloo_coast","Animalia"
219334,"Chordata","Teleostei","Blenniiformes","Blenniidae","Plagiotremus","Plagiotremus rhinorhynchos",FALSE,32,NA,NA,2014,"",TRUE,TRUE,FALSE,"LC","LC","bluestriped blenny","fish","ningaloo_coast","Animalia"
219335,"Chordata","Teleostei","Blenniiformes","Blenniidae","Plagiotremus","Plagiotremus tapeinosoma",FALSE,3,269,2,2014,"12S",TRUE,TRUE,TRUE,"LC","LC","scale-eating blenny","fish","ningaloo_coast","Animalia"
219340,"Chordata","Teleostei","Blenniiformes","Blenniidae","Salarias","Salarias fasciatus",FALSE,16,19411,13,2006,"12S;16S;COI",TRUE,TRUE,TRUE,"LC","LC","jewelled blenny","fish","ningaloo_coast","Animalia"
278376,"Chordata","Teleostei","Blenniiformes","Blenniidae","Salarias","Salarias ramosus",FALSE,1,NA,NA,NA,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
278378,"Chordata","Teleostei","Blenniiformes","Blenniidae","Salarias","Salarias sexfilum",FALSE,6,NA,NA,1995,"",TRUE,FALSE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
277937,"Chordata","Teleostei","Blenniiformes","Blenniidae","Stanulus","Stanulus talboti",FALSE,2,NA,NA,1993,"",TRUE,TRUE,FALSE,"LC","LC","","fish","ningaloo_coast","Animalia"
